s.no,state_nrega_id,district_nrega_id,nrega_id,block_name,short_name,state_id,district_id,block_id
1567,5,516,516005,VAISHALI,VAI,05,0516,0516005
1568,33,3322,3303010,BALOD,BAL,33,3322,3303010
1569,33,3322,3303011,DONDI,DON,33,3322,3303011
1570,33,3322,3303009,DONDILOHARA,DON,33,3322,3303009
1571,33,3322,3303008,GUNDERDEHI,GUN,33,3322,3303008
1572,33,3322,3303012,GURUR,GUR,33,3322,3303012
1573,33,3319,3316003,BALODA BAZAR,BALBAZ,33,3319,3316003
1574,33,3319,3316002,BHATAPARA,BHA,33,3319,3316002
1575,33,3319,3316005,KASDOL,KAS,33,3319,3316005
1576,33,3319,3316004,PALARI,PAL,33,3319,3316004
1577,33,3319,3316001,SIMGA,SIM,33,3319,3316001
1578,33,3327,3305017,BALRAMPUR,BAL,33,3327,3305017
1579,33,3327,3305018,KUSAMI,KUS,33,3327,3305018
1580,33,3327,3305004,RAJPUR,RAJ,33,3327,3305004
1581,33,3327,3305016,RAMCHANDRAPUR,RAM,33,3327,3305016
1582,33,3327,3305019,SHANKARGARH,SHA,33,3327,3305019
1583,33,3327,3305014,WADRAFNAGAR,WAD,33,3327,3305014
1584,33,3311,3311011,Bakawand,BAK,33,3311,3311011
1585,33,3311,3311009,Bastanar,BAS,33,3311,3311009
1586,33,3311,3311010,Bastar,BAS,33,3311,3311010
1587,33,3311,3311014,Darbha,DAR,33,3311,3311014
1588,33,3311,3311012,Jagdalpur,JAG,33,3311,3311012
1589,33,3311,3311008,Lohandiguda,LOH,33,3311,3311008
1590,33,3311,3311013,Tokapal,TOK,33,3311,3311013
1591,33,3321,3303002,BEMETARA,BEM,33,3321,3303002
1592,33,3321,3303004,BERLA,BER,33,3321,3303004
1593,33,3321,3303001,NAWAGARH,NAW,33,3321,3303001
1594,33,3321,3303003,SAJA,SAJ,33,3321,3303003
1595,33,3317,3312003,Bhairamgarh,BHA,33,3317,3312003
1596,33,3317,3312001,BHOPAL PATNAM,BHOPAT,33,3317,3312001
1597,33,3317,3312004,BIJAPUR,BIJ,33,3317,3312004
1598,33,3317,3312002,USOOR,USO,33,3317,3312002
1599,33,3301,3301014,BELHA,BEL,33,3301,3301014
1600,33,3301,3301019,KOTA,KOT,33,3301,3301019
1601,33,3301,3301023,MASTURI,MAS,33,3301,3301023
1602,33,3301,3301015,TAKHATPUR,TAK,33,3301,3301015
1603,33,3312,3312006,DANTEWADA,DAN,33,3312,3312006
1604,33,3312,3312005,GEEDAM,GEE,33,3312,3312005
1605,33,3312,3312007,KATEKALYAN,KAT,33,3312,3312007
1606,33,3312,3312008,KUWAKONDA,KUW,33,3312,3312008
1607,33,3309,3309001,DHAMTARI,DHA,33,3309,3309001
1608,33,3309,3309002,KURUD,KUR,33,3309,3309002
1609,33,3309,3309004,MAGARLOD,MAG,33,3309,3309004
1610,33,3309,3309003,NAGARI,NAG,33,3309,3309003
1611,33,3303,3303005,DHAMDHA,DHA,33,3303,3303005
1612,33,3303,3303006,DURG,DUR,33,3303,3303006
1613,33,3303,3303007,PATAN,PAT,33,3303,3303007
1614,33,3320,3316014,CHHURRA,CHH,33,3320,3316014
1615,33,3320,3316011,DEOBHOG,DEO,33,3320,3316011
1616,33,3320,3316013,FINGESHWAR,FIN,33,3320,3316013
1617,33,3320,3316009,GARIYABAND,GAR,33,3320,3316009
1618,33,3320,3316010,MAINPUR,MAI,33,3320,3316010
1619,33,3328,3301018,GAURELLA-1,GAU,33,3328,3301018
1620,33,3328,3301020,GAURELLA-2,GAU,33,3328,3301020
1621,33,3328,3301017,MARWAHI,MAR,33,3328,3301017
1622,33,3314,3314005,AKALTARA,AKA,33,3314,3314005
1623,33,3314,3314002,BAHMINDIH,BAH,33,3314,3314002
1624,33,3314,3314006,BALAUDA,BAL,33,3314,3314006
1625,33,3314,3314001,NAWAGARH,NAW,33,3314,3314001
1626,33,3314,3314007,PAMGARH,PAM,33,3314,3314007
1627,33,3307,3307009,Bagicha,BAG,33,3307,3307009
1628,33,3307,3307013,Duldula,DUL,33,3307,3307013
1629,33,3307,3307012,Jashpur,JAS,33,3307,3307012
1630,33,3307,3307010,Kansabel,KAN,33,3307,3307010
1631,33,3307,3307011,Kunkuri,KUN,33,3307,3307011
1632,33,3307,3307016,Manora,MAN,33,3307,3307016
1633,33,3307,3307015,Patthalgaon,PAT,33,3307,3307015
1634,33,3307,3307014,Pharsabahar,PHA,33,3307,3307014
1635,33,3310,3310010,ANTAGARH,ANT,33,3310,3310010
1636,33,3310,3310012,BHANUPRATAPPUR,BHA,33,3310,3310012
1637,33,3310,3310011,CHARAMA,CHA,33,3310,3310011
1638,33,3310,3310008,Durgukondal,DUR,33,3310,3310008
1639,33,3310,3310014,KANKER,KAN,33,3310,3310014
1640,33,3310,3310009,Koilebeda,KOI,33,3310,3310009
1641,33,3310,3310013,NARHARPUR,NAR,33,3310,3310013
1642,33,3302,3302002,BODLA,BOD,33,3302,3302002
1643,33,3302,3302001,KAWARDHA,KAW,33,3302,3302001
1644,33,3302,3302004,PANDARIYA,PAN,33,3302,3302004
1645,33,3302,3302003,S.LOHARA,S.L,33,3302,3302003
1646,33,3331,3304006,Chhuikhadan,CHH,33,3331,3304006
1647,33,3331,3304005,Khairagarh,KHA,33,3331,3304005
1648,33,3323,3311002,Baderajpur,BAD,33,3323,3311002
1649,33,3323,3311001,Keshkal,KES,33,3323,3311001
1650,33,3323,3311007,Kondagaon,KON,33,3323,3311007
1651,33,3323,3311005,Makdi,MAK,33,3323,3311005
1652,33,3323,3311006,Pharasgaon,PHA,33,3323,3311006
1653,33,3308,3308002,Kartala,KAR,33,3308,3308002
1654,33,3308,3308003,Katghora,KAT,33,3308,3308003
1655,33,3308,3308001,Korba,KOR,33,3308,3308001
1656,33,3308,3308004,Pali,PAL,33,3308,3308004
1657,33,3308,3308005,Podi Uparoda,PODUPA,33,3308,3308005
1658,33,3306,3306001,BAIKUNTHPUR,BAI,33,3306,3306001
1659,33,3306,3306002,SONHAT,SON,33,3306,3306002
1660,33,3315,3315003,Bagbahara,BAG,33,3315,3315003
1661,33,3315,3315005,Basna,BAS,33,3315,3315005
1662,33,3315,3315002,Mahasamund,MAH,33,3315,3315002
1663,33,3315,3315006,Pithora,PIT,33,3315,3315006
1664,33,3315,3315004,Saraipali,SAR,33,3315,3315004
1665,33,3333,3306005,BHARATPUR,BHA,33,3333,3306005
1666,33,3333,3306003,KHADGAWANA,KHA,33,3333,3306003
1667,33,3333,3306004,MANENDRAGARH,MAN,33,3333,3306004
1668,33,3330,3304007,A. Chowki,A.CHO,33,3330,3304007
1669,33,3330,3304009,Manpur,MAN,33,3330,3304009
1670,33,3330,3304008,Mohla,MOH,33,3330,3304008
1671,33,3325,3301016,LORMI,LOR,33,3325,3301016
1672,33,3325,3301022,MUNGELI,MUN,33,3325,3301022
1673,33,3325,3301021,PATHARIYA,PAT,33,3325,3301021
1674,33,3318,3311004,Narayanpur,NAR,33,3318,3311004
1675,33,3318,3311003,Orchha(Abhujmad),ORC,33,3318,3311003
1676,33,3313,3313001,Dharamjaigarh,DHA,33,3313,3313001
1677,33,3313,3313003,Ghargoda,GHA,33,3313,3313003
1678,33,3313,3313007,Kharsia,KHA,33,3313,3313007
1679,33,3313,3313002,Lailunga,LAI,33,3313,3313002
1680,33,3313,3313006,Pusore,PUS,33,3313,3313006
1681,33,3313,3313005,Raigarh,RAI,33,3313,3313005
1682,33,3313,3313004,Tamnar,TAM,33,3313,3313004
1683,33,3316,3316008,ABHANPUR,ABH,33,3316,3316008
1684,33,3316,3316015,ARANG,ARA,33,3316,3316015
1685,33,3316,3316012,DHARSIWA,DHA,33,3316,3316012
1686,33,3316,3316007,TILDA,TIL,33,3316,3316007
1687,33,3304,3304003,Chhuria,CHH,33,3304,3304003
1688,33,3304,3304002,Dongargaon,DON,33,3304,3304002
1689,33,3304,3304004,Dongargarh,DON,33,3304,3304004
1690,33,3304,3304001,Rajnandgaon,RAJ,33,3304,3304001
1691,33,3329,3314009,DABHARA,DAB,33,3329,3314009
1692,33,3329,3314004,JAIJAIPUR,JAI,33,3329,3314004
1693,33,3329,3314008,MALKHARAUDA,MAL,33,3329,3314008
1694,33,3329,3314003,SAKTI,SAK,33,3329,3314003
1695,33,3332,3313009,Baramkela,BAR,33,3332,3313009
1696,33,3332,3316006,BILAIGARH,BIL,33,3332,3316006
1697,33,3332,3313008,Sarangarh,SAR,33,3332,3313008
1698,33,3324,3312009,CHHINDGARH,CHH,33,3324,3312009
1699,33,3324,3312011,KONTA,KON,33,3324,3312011
1700,33,3324,3312010,SUKMA,SUK,33,3324,3312010
1701,33,3326,3305012,BHAIYATHAN,BHA,33,3326,3305012
1702,33,3326,3305013,ODAGI,ODA,33,3326,3305013
1703,33,3326,3305015,PRATAPPUR,PRA,33,3326,3305015
1704,33,3326,3305010,PREMNAGAR,PRE,33,3326,3305010
1705,33,3326,3305011,RAMANUJNAGAR,RAM,33,3326,3305011
1706,33,3326,3305009,SURAJPUR,SUR,33,3326,3305009
1707,33,3305,3305001,AMBIKAPUR,AMB,33,3305,3305001
1708,33,3305,3305007,BATAULI,BAT,33,3305,3305007
1709,33,3305,3305002,LAKHANPUR,LAK,33,3305,3305002
1710,33,3305,3305005,LUNDRA,LUN,33,3305,3305005
1711,33,3305,3305008,MAINPAT,MAI,33,3305,3305008
1712,33,3305,3305006,SITAPUR,SIT,33,3305,3305006
1713,33,3305,3305003,UDAIPUR,UDA,33,3305,3305003
1714,10,1001,1001002,BARDEZ,BAR,10,1001,1001002
1715,10,1001,1001004,BICHOLIM,BIC,10,1001,1001004
1716,10,1001,1001003,PERNEM,PER,10,1001,1001003
1717,10,1001,1001005,SATARI,SAT,10,1001,1001005
1718,10,1001,1001001,TISWADI,TIS,10,1001,1001001
1719,10,1002,1002004,CANACONA,CAN,10,1002,1002004
1720,10,1002,1002007,Dharbandora,DHA,10,1002,1002007
1721,10,1002,1002006,MORMUGAO,MOR,10,1002,1002006
1722,10,1002,1001006,PONDA,PON,10,1002,1001006
1723,10,1002,1002003,QUEPEM,QUE,10,1002,1002003
1724,10,1002,1002005,SALCETE,SAL,10,1002,1002005
1725,10,1002,1002002,SANGUEM,SAN,10,1002,1002002
1726,11,1112,1112009,BAVLA,BAV,11,1112,1112009
1727,11,1112,1112002,DASKROI,DAS,11,1112,1112002
1728,11,1112,1112010,DATROJ,DAT,11,1112,1112010
1729,11,1112,1112004,DHANDHUKA,DHA,11,1112,1112004
1730,11,1112,1112013,DHOLERA,DHO,11,1112,1112013
1731,11,1112,1112003,DHOLKA,DHO,11,1112,1112003
1732,11,1112,1112011,MANDAL,MAN,11,1112,1112011
1733,11,1112,1112005,SANAND,SAN,11,1112,1112005
1734,11,1112,1112006,VIRAMGAM,VIR,11,1112,1112006
1735,11,1105,1105001,AMRELI,AMR,11,1105,1105001
1736,11,1105,1105008,BABRA,BAB,11,1105,1105008
1737,11,1105,1105011,BAGASARA,BAG,11,1105,1105011
1738,11,1105,1105002,DHARI,DHA,11,1105,1105002
1739,11,1105,1105005,JAFRABAD,JAF,11,1105,1105005
1740,11,1105,1105003,KHAMBHA,KHA,11,1105,1105003
1741,11,1105,1105007,KUNKAVAV VADIA,KUNVAD,11,1105,1105007
1742,11,1105,1105009,LATHI,LAT,11,1105,1105009
1743,11,1105,1105010,LILIA,LIL,11,1105,1105010
1744,11,1105,1105004,RAJULA,RAJ,11,1105,1105004
1745,11,1105,1105006,SAVARKUNDLA,SAV,11,1105,1105006
1746,11,1122,1122002,ANAND,ANA,11,1122,1122002
1747,11,1122,1122006,ANKLAV,ANK,11,1122,1122006
1748,11,1122,1122005,BORSAD,BOR,11,1122,1122005
1749,11,1122,1122007,KHAMBHAT,KHA,11,1122,1122007
1750,11,1122,1122003,PETLAD,PET,11,1122,1122003
1751,11,1122,1122004,SOJITRA,SOJ,11,1122,1122004
1752,11,1122,1122008,TARAPUR,TAR,11,1122,1122008
1753,11,1122,1122001,UMRETH,UMR,11,1122,1122001
1754,11,1130,1109010,BAYAD,BAY,11,1130,1109010
1755,11,1130,1109006,BHILODA,BHI,11,1130,1109006
1756,11,1130,1109013,DHANSURA,DHA,11,1130,1109013
1757,11,1130,1109009,MALPUR,MAL,11,1130,1109009
1758,11,1130,1109007,MEGHRAJ,MEG,11,1130,1109007
1759,11,1130,1109008,MODASA,MOD,11,1130,1109008
1760,11,1108,1108036,AMIRGADH,AMI,11,1108,1108036
1761,11,1108,1108030,BHABHAR,BHA,11,1108,1108030
1762,11,1108,1108022,DANTA,DAN,11,1108,1108022
1763,11,1108,1108024,DANTIVADA,DAN,11,1108,1108024
1764,11,1108,1108016,DEESA,DEE,11,1108,1108016
1765,11,1108,1108018,DEODAR,DEO,11,1108,1108018
1766,11,1108,1108021,DHANERA,DHA,11,1108,1108021
1767,11,1108,1108017,KANKREJ,KAN,11,1108,1108017
1768,11,1108,1108037,LAKHANI,LAK,11,1108,1108037
1769,11,1108,1108014,PALANPUR,PAL,11,1108,1108014
1770,11,1108,1108038,SUIGAM,SUI,11,1108,1108038
1771,11,1108,1108020,THARAD,THA,11,1108,1108020
1772,11,1108,1108015,VADGAM,VAD,11,1108,1108015
1773,11,1108,1108019,VAV,VAV,11,1108,1108019
1774,11,1116,1116006,AMOD,AMO,11,1116,1116006
1775,11,1116,1116002,ANKLESVAR,ANK,11,1116,1116002
1776,11,1116,1116001,BHARUCH,BHA,11,1116,1116001
1777,11,1116,1116003,HANSOT,HAN,11,1116,1116003
1778,11,1116,1116005,JAMBUSAR,JAM,11,1116,1116005
1779,11,1116,1116007,JHAGADIA,JHA,11,1116,1116007
1780,11,1116,1116012,Netrang,NET,11,1116,1116012
1781,11,1116,1116004,VAGRA,VAG,11,1116,1116004
1782,11,1116,1116011,VALIA,VAL,11,1116,1116011
1783,11,1104,1104001,BHAVNAGAR,BHA,11,1104,1104001
1784,11,1104,1104006,GARIADHAR,GAR,11,1104,1104006
1785,11,1104,1104002,GHOGHA,GHO,11,1104,1104002
1786,11,1104,1104013,JESAR,JES,11,1104,1104013
1787,11,1104,1104004,MAHUVA,MAH,11,1104,1104004
1788,11,1104,1104007,PALITANA,PAL,11,1104,1104007
1789,11,1104,1104008,SHIHOR,SHI,11,1104,1104008
1790,11,1104,1104003,TALAJA,TAL,11,1104,1104003
1791,11,1104,1104009,UMRALA,UMR,11,1104,1104009
1792,11,1104,1104012,VALLABHIPUR,VAL,11,1104,1104012
1793,11,1128,1112008,BARWALA,BAR,11,1128,1112008
1794,11,1128,1104011,BOTAD,BOT,11,1128,1104011
1795,11,1128,1104010,GADHADA,GAD,11,1128,1104010
1796,11,1128,1112012,RANPUR,RAN,11,1128,1112012
1797,11,1129,1115014,BODELI,BOD,11,1129,1115014
1798,11,1129,1115009,CHHOTA UDAIPUR,CHHUDA,11,1129,1115009
1799,11,1129,1115008,JETPUR PAVI,JETPAV,11,1129,1115008
1800,11,1129,1115013,KAWANT,KAW,11,1129,1115013
1801,11,1129,1115010,NASVADI,NAS,11,1129,1115010
1802,11,1129,1115007,SANKHEDA,SAN,11,1129,1115007
1803,11,1119,1119003,AHWA,AHW,11,1119,1119003
1804,11,1119,1119005,SUBIR,SUB,11,1119,1119005
1805,11,1119,1119004,WAGHAI,WAG,11,1119,1119004
1806,11,1132,1101004,BHANVAD,BHA,11,1132,1101004
1807,11,1132,1101005,KALYANPUR,KAL,11,1132,1101005
1808,11,1132,1101007,KHAMBHALIA,KHA,11,1132,1101007
1809,11,1132,1101006,OKHAMANDAL,OKH,11,1132,1101006
1810,11,1123,1123001,Dahod,DAH,11,1123,1123001
1811,11,1123,1123007,Devgad Bariya,DEVBAR,11,1123,1123007
1812,11,1123,1123006,Dhanpur,DHA,11,1123,1123006
1813,11,1123,1123002,Fatepura,FAT,11,1123,1123002
1814,11,1123,1123004,Garbada,GAR,11,1123,1123004
1815,11,1123,1123003,Jhalod,JHA,11,1123,1123003
1816,11,1123,1123005,Limkheda,LIM,11,1123,1123005
1817,11,1123,1123008,SANJELI,SAN,11,1123,1123008
1818,11,1123,1123009,Singvad,SIN,11,1123,1123009
1819,11,1111,1111003,DEHGAM,DEH,11,1111,1111003
1820,11,1111,1111002,GANDHINAGAR,GAN,11,1111,1111002
1821,11,1111,1111004,KALOL,KAL,11,1111,1111004
1822,11,1111,1111005,MANSA,MAN,11,1111,1111005
1823,11,1131,1131001,GIR GADHADA,GIRGAD,11,1131,1131001
1824,11,1131,1106017,KODINAR,KOD,11,1131,1106017
1825,11,1131,1106004,PATAN VERAVAL,PATVER,11,1131,1106004
1826,11,1131,1106016,SUTRAPADA,SUT,11,1131,1106016
1827,11,1131,1106003,TALALA,TAL,11,1131,1106003
1828,11,1131,1106015,UNA,UNA,11,1131,1106015
1829,11,1101,1101009,DHROL,DHR,11,1101,1101009
1830,11,1101,1101003,JAMJODHPUR,JAM,11,1101,1101003
1831,11,1101,1101001,JAMNAGAR,JAM,11,1101,1101001
1832,11,1101,1101008,JODIYA,JOD,11,1101,1101008
1833,11,1101,1101010,KALAVAD,KAL,11,1101,1101010
1834,11,1101,1101002,LALPUR,LAL,11,1101,1101002
1835,11,1106,1106013,BHESAN,BHE,11,1106,1106013
1836,11,1106,1106001,JUNAGADH,JUN,11,1106,1106001
1837,11,1106,1106007,KESHOD,KES,11,1106,1106007
1838,11,1106,1106005,MALIA,MAL,11,1106,1106005
1839,11,1106,1106011,MANAVADAR,MAN,11,1106,1106011
1840,11,1106,1106006,MANGROL,MAN,11,1106,1106006
1841,11,1106,1106002,MENDARDA,MEN,11,1106,1106002
1842,11,1106,1106012,VANTHALI,VAN,11,1106,1106012
1843,11,1106,1106014,VISAVADAR,VIS,11,1106,1106014
1844,11,1107,1107004,ABDASA,ABD,11,1107,1107004
1845,11,1107,1107009,ANJAR,ANJ,11,1107,1107009
1846,11,1107,1107008,BHACHAU,BHA,11,1107,1107008
1847,11,1107,1107001,BHUJ,BHU,11,1107,1107001
1848,11,1107,1107010,GANDHIDHAM,GAN,11,1107,1107010
1849,11,1107,1107005,LAKHPAT,LAK,11,1107,1107005
1850,11,1107,1107003,MANDVI,MAN,11,1107,1107003
1851,11,1107,1107002,MUNDRA,MUN,11,1107,1107002
1852,11,1107,1107006,NAKHATRANA,NAK,11,1107,1107006
1853,11,1107,1107007,RAPAR,RAP,11,1107,1107007
1854,11,1113,1113015,GALTESHWAR,GAL,11,1113,1113015
1855,11,1113,1113008,KAPADVANJ,KAP,11,1113,1113008
1856,11,1113,1113012,KATHLAL,KAT,11,1113,1113012
1857,11,1113,1113013,KHEDA,KHE,11,1113,1113013
1858,11,1113,1113014,MAHUDHA,MAH,11,1113,1113014
1859,11,1113,1113007,MATAR,MAT,11,1113,1113007
1860,11,1113,1113001,MEHMEDABAD,MEH,11,1113,1113001
1861,11,1113,1113002,NADIAD,NAD,11,1113,1113002
1862,11,1113,1113010,THASRA,THA,11,1113,1113010
1863,11,1113,1113016,VASO,VAS,11,1113,1113016
1864,11,1110,1110015,BECHRAJI,BEC,11,1110,1110015
1865,11,1110,1110016,JOTANA,JOT,11,1110,1110016
1866,11,1110,1110002,KADI,KAD,11,1110,1110002
1867,11,1110,1110008,KHERALU,KHE,11,1110,1110008
1868,11,1110,1110001,MAHESANA,MAH,11,1110,1110001
1869,11,1110,1110012,SATLASNA,SAT,11,1110,1110012
1870,11,1110,1110013,UNJHA,UNJ,11,1110,1110013
1871,11,1110,1110014,VADNAGAR,VAD,11,1110,1110014
1872,11,1110,1110010,VIJAPUR,VIJ,11,1110,1110010
1873,11,1110,1110009,VISNAGAR,VIS,11,1110,1110009
1874,11,1133,1113009,BALASINOR,BAL,11,1133,1113009
1875,11,1133,1114013,KADANA,KAD,11,1133,1114013
1876,11,1133,1114014,KHANPUR,KHA,11,1133,1114014
1877,11,1133,1114005,LUNAWADA,LUN,11,1133,1114005
1878,11,1133,1114006,SANTRAMPUR,SAN,11,1133,1114006
1879,11,1133,1113011,Virpur,VIR,11,1133,1113011
1880,11,1127,1103006,HALVAD,HAL,11,1127,1103006
1881,11,1127,1102011,MALIYA,MAL,11,1127,1102011
1882,11,1127,1102015,MORBI,MOR,11,1127,1102015
1883,11,1127,1102016,TANKARA,TAN,11,1127,1102016
1884,11,1127,1102012,WANKANER,WAN,11,1127,1102012
1885,11,1124,1124003,Dediyapada,DED,11,1124,1124003
1886,11,1124,1124005,Garudeshwar,GAR,11,1124,1124005
1887,11,1124,1124002,Nandod,NAN,11,1124,1124002
1888,11,1124,1124004,Sagbara,SAG,11,1124,1124004
1889,11,1124,1124001,TilakWada,TIL,11,1124,1124001
1890,11,1125,1125004,Chikhali,CHI,11,1125,1125004
1891,11,1125,1125003,Gandevi,GAN,11,1125,1125003
1892,11,1125,1125002,Jalalpore,JAL,11,1125,1125002
1893,11,1125,1125006,Khergam,KHE,11,1125,1125006
1894,11,1125,1125001,Navsari,NAV,11,1125,1125001
1895,11,1125,1125005,Vansda,VAN,11,1125,1125005
1896,11,1114,1114015,GHOGHAMBA,GHO,11,1114,1114015
1897,11,1114,1114001,GODHRA,GOD,11,1114,1114001
1898,11,1114,1114003,HALOL,HAL,11,1114,1114003
1899,11,1114,1114011,JAMBUGHODA,JAM,11,1114,1114011
1900,11,1114,1114002,KALOL,KAL,11,1114,1114002
1901,11,1114,1114012,MORVAHADAF,MOR,11,1114,1114012
1902,11,1114,1114004,SHEHERA,SHE,11,1114,1114004
1903,11,1120,1120007,CHANASMA,CHA,11,1120,1120007
1904,11,1120,1120005,HARIJ,HAR,11,1120,1120005
1905,11,1120,1120004,PATAN,PAT,11,1120,1120004
1906,11,1120,1120002,RADHANPUR,RAD,11,1120,1120002
1907,11,1120,1120006,SAMI,SAM,11,1120,1120006
1908,11,1120,1120001,SANTALPUR,SAN,11,1120,1120001
1909,11,1120,1120008,SARASVATI,SAR,11,1120,1120008
1910,11,1120,1120009,SHANKHESWAR,SHA,11,1120,1120009
1911,11,1120,1120003,SIDHPUR,SID,11,1120,1120003
1912,11,1121,1121005,KUTIYANA,KUT,11,1121,1121005
1913,11,1121,1121006,PORBANDAR,POR,11,1121,1121006
1914,11,1121,1121004,RANAVAV,RAN,11,1121,1121004
1915,11,1102,1102005,DHORAJI,DHO,11,1102,1102005
1916,11,1102,1102003,GONDAL,GON,11,1102,1102003
1917,11,1102,1102007,JAMKANDORNA,JAM,11,1102,1102007
1918,11,1102,1102013,JASDAN,JAS,11,1102,1102013
1919,11,1102,1102004,JETPUR,JET,11,1102,1102004
1920,11,1102,1102002,KOTDA SANGANI,KOTSAN,11,1102,1102002
1921,11,1102,1102008,LODHIKA,LOD,11,1102,1102008
1922,11,1102,1102009,PADDHARI,PAD,11,1102,1102009
1923,11,1102,1102001,RAJKOT,RAJ,11,1102,1102001
1924,11,1102,1102006,UPLETA,UPL,11,1102,1102006
1925,11,1102,1102017,Vichhiya,VIC,11,1102,1102017
1926,11,1109,1109001,HIMATNAGAR,HIM,11,1109,1109001
1927,11,1109,1109003,IDAR,IDA,11,1109,1109003
1928,11,1109,1109004,KHEDBRAHMA,KHE,11,1109,1109004
1929,11,1109,1109014,POSHINA,POS,11,1109,1109014
1930,11,1109,1109002,PRANTIJ,PRA,11,1109,1109002
1931,11,1109,1109012,TALOD,TAL,11,1109,1109012
1932,11,1109,1109011,VADALI,VAD,11,1109,1109011
1933,11,1109,1109005,VIJAYNAGAR,VIJ,11,1109,1109005
1934,11,1117,1117011,BARDOLI,BAR,11,1117,1117011
1935,11,1117,1117001,CHORASI,CHO,11,1117,1117001
1936,11,1117,1117003,KAMREJ,KAM,11,1117,1117003
1937,11,1117,1117012,MAHUVA,MAH,11,1117,1117012
1938,11,1117,1117005,MANDVI,MAN,11,1117,1117005
1939,11,1117,1117004,MANGROL,MAN,11,1117,1117004
1940,11,1117,1117002,OLPAD,OLP,11,1117,1117002
1941,11,1117,1117013,PALSANA,PAL,11,1117,1117013
1942,11,1117,1117032,UMARPADA,UMA,11,1117,1117032
1943,11,1103,1103004,CHOTILA,CHO,11,1103,1103004
1944,11,1103,1103010,CHUDA,CHU,11,1103,1103010
1945,11,1103,1103008,DASADA,DAS,11,1103,1103008
1946,11,1103,1103007,DHRANGADHRA,DHR,11,1103,1103007
1947,11,1103,1103009,LAKHTAR,LAK,11,1103,1103009
1948,11,1103,1103002,LIMBDI,LIM,11,1103,1103002
1949,11,1103,1103005,MULI,MUL,11,1103,1103005
1950,11,1103,1103003,SAYLA,SAY,11,1103,1103003
1951,11,1103,1103011,THANGADH,THA,11,1103,1103011
1952,11,1103,1103001,WADHWAN,WAD,11,1103,1103001
1953,11,1126,1126006,Dolvan,DOL,11,1126,1126006
1954,11,1126,1126007,Kukarmunda,KUK,11,1126,1126007
1955,11,1126,1126003,Nizar,NIZ,11,1126,1126003
1956,11,1126,1126001,Songadh,SON,11,1126,1126001
1957,11,1126,1126002,Uchchhal,UCH,11,1126,1126002
1958,11,1126,1126005,Valod,VAL,11,1126,1126005
1959,11,1126,1126004,Vyara,VYA,11,1126,1126004
1960,11,1115,1115006,DABHOI,DAB,11,1115,1115006
1961,11,1115,1115015,DESAR,DES,11,1115,1115015
1962,11,1115,1115002,KARJAN,KAR,11,1115,1115002
1963,11,1115,1115003,PADRA,PAD,11,1115,1115003
1964,11,1115,1115004,SAVLI,SAV,11,1115,1115004
1965,11,1115,1115012,SINOR,SIN,11,1115,1115012
1966,11,1115,1115001,VADODARA,VAD,11,1115,1115001
1967,11,1115,1115005,VAGHODIA,VAG,11,1115,1115005
1968,11,1118,1118008,DHARAMPUR,DHA,11,1118,1118008
1969,11,1118,1118009,KAPRADA,KAP,11,1118,1118009
1970,11,1118,1118002,PARDI,PAR,11,1118,1118002
1971,11,1118,1118003,UMBERGAON,UMB,11,1118,1118003
1972,11,1118,1118001,VALSAD,VAL,11,1118,1118001
1973,11,1118,1118010,VAPI,VAP,11,1118,1118010
1974,12,1201,1201009,AMBALA-I,AMB,12,1201,1201009
1975,12,1201,1201010,AMBALA-II,AMB,12,1201,1201010
1976,12,1201,1201007,BARARA,BAR,12,1201,1201007
1977,12,1201,1201005,NARAINGARH,NAR,12,1201,1201005
1978,12,1201,1201011,SAHA,SAH,12,1201,1201011
1979,12,1201,1201012,SHAHZADPUR,SHA,12,1201,1201012
1980,12,1213,1213001,BAWANI KHERA,BAWKHE,12,1213,1213001
1981,12,1213,1213010,BEHAL,BEH,12,1213,1213010
1982,12,1213,1213002,BHIWANI,BHI,12,1213,1213002
1983,12,1213,1213009,KAIRU,KAI,12,1213,1213009
1984,12,1213,1213006,LOHARU,LOH,12,1213,1213006
1985,12,1213,1213008,SIWANI,SIW,12,1213,1213008
1986,12,1213,1213007,TOSHAM,TOS,12,1213,1213007
1987,12,1222,1213005,BADHRA,BAD,12,1222,1213005
1988,12,1222,1213093,BAUND,BAU,12,1222,1213093
1989,12,1222,1213094,CHARKHI DADRI,CHADAD,12,1222,1213094
1990,12,1222,1213004,JHOJHU,JHO,12,1222,1213004
1991,12,1209,1209002,BALLABGARH,BAL,12,1209,1209002
1992,12,1209,1209001,FARIDABAD,FAR,12,1209,1209001
1993,12,1209,1209007,TIGAON,TIG,12,1209,1209007
1994,12,1218,1218021,BHATTU KALAN,BHAKAL,12,1218,1218021
1995,12,1218,1218024,BHUNA,BHU,12,1218,1218024
1996,12,1218,1218026,FATEHABAD,FAT,12,1218,1218026
1997,12,1218,1218027,JAKHAL,JAK,12,1218,1218027
1998,12,1218,1218028,NAGPUR,NAG,12,1218,1218028
1999,12,1218,1218025,RATIA,RAT,12,1218,1218025
2000,12,1218,1218023,TOHANA,TOH,12,1218,1218023
2001,12,1210,1210002,FARRUKHNAGAR,FAR,12,1210,1210002
2002,12,1210,1210003,GURGAON,GUR,12,1210,1210003
